È	O
questo	O
il	O
motivo	O
per	O
cui	O
il	O
presente	O
disegno	O
di	O
legge	O
,	O
che	O
oggi	O
va	O
ad	O
integrare	O
le	O
sanzioni	O
e	O
identifica	O
nella	O
loro	O
piena	O
gravità	B-ONT
alcuni	O
atti	O
di	O
violenza	O
contro	O
le	O
donne	O
,	O
può	O
segnare	O
un	O
ulteriore	O
passo	O
in	O
avanti	O
.	O

Ora	O
la	O
pena	O
per	O
la	O
violenza	O
di	O
gruppo	O
-	O
ad	O
esempio	O
-	O
viene	O
aumentata	O
e	O
c'	O
è	O
la	O
procedibilità	O
d'	O
ufficio	O
per	O
gli	O
atti	O
sessuali	O
con	O
minorenne	O
.	O

Certamente	O
si	O
migliora	O
il	O
quadro	O
normativo	O
,	O
ma	O
mancano	O
ancora	O
norme	O
che	O
identifichino	O
il	O
giusto	O
risarcimento	O
.	O

