Secondo	O
quanto	O
dichiarato	O
dalla	O
stessa	O
Lara	O
,	O
l'	O
atleta	O
avrebbe	O
dovuto	O
informare	O
la	O
dirigenza	O
dell'	O
eventuale	O
desiderio	O
di	O
gravidanza	O
.	O

A	O
sostenere	O
la	O
sua	O
causa	O
sono	O
intervenute	O
l'	O
Assist	O
,	O
l'	O
Associazione	O
nazionale	O
atlete	O
,	O
e	O
l'	O
Associazione	O
italiana	O
pallavolisti	O
,	O
chiedendo	O
che	O
la	O
citazione	O
venisse	O
ritirata	O
e	O
che	O
Federvolley	O
e	O
CONI	O
prendessero	O
provvedimenti	O
nei	O
confronti	O
della	O
società	O
sportiva	O
,	O
cosa	O
che	O
ad	O
oggi	O
non	O
è	O
avvenuta	O
.	O

Sul	O
caso	O
è	O
intervenuta	O
anche	O
la	O
presidente	O
Alberti	O
Casellati	O
,	O
che	O
ha	O
dichiarato	O
:	O
«	O
Invocare	O
la	O
condanna	O
della	O
pallavolista	O
Lara	O
Lugli	O
perché	O
in	O
maternità	O
è	O
una	O
violenza	O
contro	O
le	O
donne	O
.	O

La	O
maternità	O
ha	O
un	O
insostituibile	O
valore	O
personale	O
e	O
sociale	O
»	O
.	O

