Sicuramente	O
-	O
come	O
lei	O
ha	O
anche	O
evidenziato	O
nel	O
suo	O
discorso	O
-	O
benessere	O
,	O
autodeterminazione	O
,	O
legalità	O
e	O
sicurezza	O
sono	O
strettamente	O
legate	O
all'	O
aumento	O
dell'	O
occupazione	O
femminile	O
nel	O
Mezzogiorno	O
.	O
Sviluppare	O
la	O
capacità	O
di	O
attrarre	O
investimenti	O
è	O
essenziale	O
per	O
creare	O
lavoro	O
e	O
per	O
invertire	O
il	O
declino	O
demografico	O
e	O
lo	O
spopolamento	O
delle	O
aree	O
interne	O
;	O
ma	O
,	O
per	O
raggiungere	O
questi	O
obiettivi	O
,	O
occorre	O
creare	O
un	O
ambiente	O
dove	O
legalità	O
e	O
sicurezza	O
siano	O
sempre	O
garantite	O
.	O
Di	O
questo	O
ci	O
siamo	O
occupati	O
in	O
Commissione	O
giustizia	O
,	O
sin	O
dall'	O
inizio	O
della	O
legislatura	O
;	O
sono	O
stati	O
approvati	O
provvedimenti	O
che	O
hanno	O
rafforzato	O
la	O
certezza	O
della	O
pena	O
,	O
i	O
diritti	O
dei	O
più	O
deboli	O
e	O
il	O
contrasto	B-STR
alla	O
violenza	O
domestica	O
e	O
di	O
genere	O
,	O
nel	O
rispetto	O
delle	O
garanzie	O
di	O
tutte	O
le	O
parti	O
.	O
